volt-up; volt-down; volt-left; volt-right; time-min; time-inc; time-max; flip-x; flip-y; swap-xy
3;3.5;3;3;1;1;5;0;1;0
0;3;1;1.28265;-16.6386
1;3.5;1;0.491003;13.5973
2;3;1;-3.22748;0.45298
3;3;1;10.1315;0.167085
0;3;1;-0.301088;-10.0539
1;3.5;1;0.122708;10.5963
2;3;1;-17.3276;-0.88622
3;3;1;8.75017;0.394686
0;3;1;0.521241;-17.5208
1;3.5;1;-0.750816;34.0777
2;3;1;-14.4852;-0.518804
3;3;1;5.82581;0.511463
0;3;1;0.343227;-7.7205
1;3.5;1;0.502565;26.9874
2;3;1;0.116923;-0.0820186
3;3;1;16.115;0.530007
0;3;1;-0.21447;-26.0625
1;3.5;1;-0.0197414;11.8355
2;3;1;-5.21501;-0.396794
3;3;1;12.3389;0.494939
0;3;1;1.24463;-13.1593
1;3.5;1;-0.509239;26.5705
2;3;1;-5.14553;0.265173
3;3;1;0.907018;0.167291
0;3;1;0.226103;0.289804
1;3.5;1;0.393558;27.2265
2;3;1;-9.93361;-0.0562449
3;3;1;12.4898;0.345448
0;3;1;2.09245;-7.62354
1;3.5;1;2.71154;0.508303
2;3;1;-15.886;-0.342413
3;3;1;9.77003;0.115678
0;3;1;0.573489;-8.86228
1;3.5;1;-0.28559;6.04245
2;3;1;-7.21928;-0.223395
3;3;1;19.2144;0.629909
0;3;1;0.332042;-7.12299
1;3.5;1;-0.442938;12.0342
2;3;1;-13.8935;-0.398912
3;3;1;17.5161;0.685365
0;3;1;0.226364;0.000833742
1;3.5;1;-0.164013;11.1434
2;3;1;-4.12192;0.121515
3;3;1;-0.662255;-0.454781
0;3;1;0.276505;-6.60377
1;3.5;1;-0.787804;19.7101
2;3;1;-8.06705;-0.93949
3;3;1;17.1826;0.253479
0;3;1;-0.210908;-7.15034
1;3.5;1;-0.0369669;5.4176
2;3;1;-12.2787;-0.413526
3;3;1;9.28095;-0.104616
0;3;1;-0.286503;-6.67417
1;3.5;1;-0.167401;1.07442
2;3;1;-15.5971;-0.57926
3;3;1;15.2523;0.547286
0;3;1;0.518058;-19.5153
1;3.5;1;-0.224519;30.9878
2;3;1;-16.8819;-0.334399
3;3;1;-0.23898;0.178342
0;3;1;-0.57276;-27.3982
1;3.5;1;0.101036;14.3531
2;3;1;0.976909;-0.0784339
3;3;1;10.2971;0.239898
0;3;1;-0.0195271;-28.1654
1;3.5;1;-0.473816;12.6803
2;3;1;-4.16808;-0.292206
3;3;1;-0.33525;0.0547988
0;3;1;0.649677;-26.0502
1;3.5;1;-0.0101645;24.1764
2;3;1;-11.3623;-0.270269
3;3;1;15.3298;0.263904
0;3;1;0.999572;-19.1331
