target.x;target.y;delta.x;delta.y
450;450;-37.9358;7.74785
450;450;-60.3828;7.16115
450;450;-60.3828;7.16115
450;450;-60.3828;7.16115
450;450;-1.54563;1.14491
450;450;35.1284;3.95409
450;450;57.3495;8.48772
450;450;40.5158;4.99274
450;450;40.5158;4.99274
450;450;28.4635;12.2806
450;450;26.8944;4.08013
450;450;11.5467;-2.69998
450;450;6.42867;-8.20803
450;450;0.975749;-11.1924
450;450;0.975749;-11.1924
450;450;0.975749;-11.1924
450;450;2.29771;-0.516985
450;450;2.29771;-0.516985
450;450;2.53079;-3.91123
450;450;7.65602;-8.23166
450;450;9.16558;-3.51635
450;450;4.4364;-6.56818
450;450;4.4364;-6.56818
450;450;-5.7542;0.748045
450;450;-5.7542;0.748045
450;450;-5.7542;0.748045
450;450;1.37946;3.39118
450;450;0.517299;-0.459821
450;450;-5.86066;4.65405
450;450;-5.86253;3.3336
450;450;-5.86253;3.3336
450;450;-5.86253;3.3336
450;450;-4.88763;-3.56509
450;450;-7.24704;-2.70326
450;450;-7.24704;-2.70326
450;450;-13.1624;-16.6685
450;450;-13.1624;-16.6685
450;450;0.923239;-16.7337
450;450;0.923239;-16.7337
450;450;6.50994;-5.06969
450;450;6.50994;-5.06969
450;450;-7.64038;12.4084
450;450;-7.64038;12.4084
450;450;-10.6154;13.8287
450;450;-2.58245;6.82915
450;450;-2.58245;6.82915
450;450;6.93796;14.6213
450;450;8.33346;12.414
450;450;8.33346;12.414
450;450;9.0286;2.53031
450;450;9.0286;2.53031
450;450;-2.58287;5.62491
450;450;-2.58287;5.62491
450;450;-5.79673;7.17417
450;450;-5.79673;7.17417
450;450;-10.838;1.77766
450;450;-10.838;1.77766
450;450;-10.838;1.77766
450;450;2.75076;-0.45846
450;450;2.75076;-0.45846
450;450;7.66553;-2.00219
450;450;7.79183;-0.40105
450;450;-5.62652;9.12874
450;450;-7.80599;6.71545
450;450;-7.80599;6.71545
450;450;-3.95736;-7.22649
