target.x;target.y;delta.x;delta.y
450;450;-0.781471;-2.82532;off
450;450;-0.961746;-3.00546;off
450;450;-0.721382;-2.64507;off
450;450;-0.480825;-2.94505;off
450;450;-0.66098;-2.82419;off
450;450;-0.60055;-2.76253;off
450;450;-0.660759;-2.76317;off
450;450;-0.0601171;-2.76539;off
450;450;-1.20194;-2.70437;off
450;450;-0.300505;-2.70455;off
450;450;-0.480873;-2.6448;off
450;450;-0.360679;-2.46464;off
450;450;-0.78121;-2.82437;off
450;450;0.180357;-2.64524;off
450;450;-0.12027;-2.76622;off
450;450;-1.02155;-2.82428;off
450;450;0.300405;-2.76373;off
450;450;-0.540495;-3.00275;off
450;450;-0.720299;-3.00125;off
450;450;-0.240124;-2.82145;off
450;450;-0.240036;-3.06045;off
450;450;-0.600069;-3.06035;off
450;450;-0.0600449;-2.82211;off
450;450;-5.68434e-14;-2.82296;off
450;450;-0.660583;-3.0627;off
450;450;-0.240292;-3.06372;off
450;450;-0.60053;-3.0627;off
450;450;0.120094;-3.48272;off
450;450;0.660605;-3.66335;off
450;450;0.66023;-4.0214;off
450;450;1.01995;-4.25978;off
450;450;0.839761;-4.01886;off
450;450;0.779882;-3.89941;off
450;450;-5.68434e-14;-3.95571;off
450;450;0.419741;-3.47785;off
450;450;-0.359838;-3.71832;off
450;450;-0.419908;-3.53923;off
450;450;-0.780246;-3.24102;off
450;450;-1.14066;-3.18185;off
450;450;-0.78035;-3.54159;off
450;450;-1.44026;-3.36061;off
450;450;-0.899714;-3.47889;off
450;450;-0.719411;-3.95676;off
450;450;-0.539271;-3.83482;off
450;450;-0.838531;-4.07287;off
450;450;-0.059913;-3.71461;off
450;450;-0.179817;-3.83609;off
450;450;-0.719316;-3.83635;off
450;450;-0.299755;-3.59706;off
450;450;-0.359838;-3.17857;off
450;450;-0.479863;-3.53899;off
450;450;-1.08048;-2.94132;off
450;450;-0.0600189;-3.24102;off
450;450;-1.14123;-3.18344;off
450;450;-0.600329;-3.18175;off
450;450;-1.08092;-3.00255;off
450;450;-1.02114;-2.88322;off
450;450;-1.44156;-2.94318;off
450;450;-0.781418;-2.52458;off
450;450;-1.68339;-2.40485;off
450;450;-0.420932;-2.46546;off
450;450;-1.32302;-2.34535;off
450;450;-0.541253;-2.16501;off
450;450;-0.421129;-2.16581;off
450;450;-0.541706;-2.40758;off
450;450;-0.120443;-1.9271;off
450;450;-0.120452;-2.22835;off
450;450;-0.421651;-2.28896;off
450;450;0.180768;-2.0487;off
450;450;-0.0602439;-2.22902;off
450;450;-0.301159;-2.40927;off
450;450;-0.120419;-2.4686;off
450;450;-0.0602237;-2.46917;off
450;450;-0.240774;-2.70871;off
450;450;-0.120395;-2.88948;off
450;450;0.120391;-2.769;off
450;450;-0.240782;-3.06997;off
450;450;-0.0601875;-3.06956;off
450;450;-0.120403;-2.70907;off
450;450;0.240726;-2.70817;off
450;450;-1.02233;-2.94672;off
450;450;0.361053;-2.82824;off
450;450;-0.842597;-2.94909;off
450;450;-0.902119;-3.30777;off
450;450;0.120303;-2.70681;off
450;450;-0.360727;-3.06618;off
450;450;-0.360968;-2.70726;off
450;450;-0.901787;-3.18631;off
450;450;0.300817;-2.70735;off
450;450;-0.300756;-2.70681;off
450;450;0.180303;-3.06516;off
450;450;0.78181;-2.28529;off
450;450;1.02274;-2.70726;off
450;450;0.481532;-2.1067;off
450;450;1.02312;-2.52771;off
450;450;1.56582;-1.86694;off
450;450;0.902812;-2.28712;off
450;450;0.963322;-2.04706;off
450;450;0.42158;-2.22835;off
450;450;0.963902;-2.04829;off
450;450;0.240814;-2.88977;off
450;450;-5.68434e-14;-2.28789;off
450;450;0.782778;-2.16769;off
450;450;-0.300927;-2.76853;off
450;450;0.300847;-2.34661;off
450;450;-5.68434e-14;-2.64736;off
450;450;0.240678;-2.76779;off
450;450;-1.08178;-3.24535;off
450;450;-0.240404;-3.24546;off
450;450;-0.240332;-3.30457;off
450;450;-0.420511;-3.36409;off
450;450;-0.120126;-3.36353;off
450;450;-0.480632;-3.00395;off
450;450;-0.180207;-3.18366;off
450;450;-1.08178;-2.76456;off
450;450;0.0601272;-2.58547;off
450;450;-0.721574;-2.58564;off
450;450;-0.360679;-2.52475;off
450;450;-0.240525;-2.22485;off
450;450;-0.480873;-2.34426;off
450;450;-0.840966;-2.40276;off
450;450;-0.060089;-2.04303;off
450;450;-0.660759;-2.40276;off
450;450;-0.12015;-2.28285;off
450;450;0.661664;-1.14287;off
450;450;-0.420947;-2.40541;off
450;450;-0.96226;-2.64621;off
450;450;0.541199;-1.50333;off
450;450;-1.44286;-2.525;off
450;450;-0.601171;-2.16422;off
450;450;-0.721213;-2.46414;off
450;450;-0.300877;-1.26368;off
450;450;-1.38343;-2.34582;off
450;450;-0.601754;-1.80526;off
450;450;0.120375;-1.98619;off
450;450;-1.38427;-2.28705;off
450;450;-0.360679;-2.88543;off
450;450;-0.360884;-2.46604;off
450;450;-0.0601292;-2.58556;off
450;450;-1.26216;-3.30567;off
450;450;0.180369;-2.46505;off
450;450;-0.0601654;-1.44397;off
450;450;0.421284;-2.58789;off
450;450;-1.44315;-2.8863;off
450;450;1.14349;-1.38422;off
450;450;-0.180665;-1.56576;off
450;450;-0.722274;-2.34739;off
450;450;0.903084;-1.0837;off
450;450;-0.421919;-0.421919;off
450;450;-0.481951;-1.56634;off
450;450;-1.0235;-1.38473;off
450;450;0.783538;-0.421905;off
450;450;-1.44576;-1.2048;off
450;450;-0.541724;-1.86594;off
450;450;-0.962968;-1.50464;off
450;450;0.120492;1.56639;off
450;450;1.9291;-2.23052;off
450;450;-4.81243;-1.68435;off
450;450;2.88755;-0.601573;off
450;450;0.422018;0.602883;off
450;450;-0.301219;-2.22902;off
450;450;-1.56446;-1.14326;off
450;450;3.19453;-0.241097;off
450;450;-1.0247;-0.723314;off
450;450;-0.120307;-2.76705;off
450;450;-2.1048;-1.56357;off
450;450;4.64391;2.95521;off
450;450;-1.50877;0.241404;off
450;450;-1.74608;-3.19111;off
450;450;0.663682;2.17205;off
450;450;2.29665;1.57139;off
450;450;-3.13772;-1.02579;off
450;450;1.02573;-0.543031;off
450;450;0.241801;2.05531;off
450;450;-0.120827;-0.724965;off
450;450;-1.75024;-0.724236;off
450;450;1.08672;-5.68434e-14;off
450;450;-0.966231;-5.68434e-14;off
450;450;-0.482662;-1.44799;off
450;450;-0.724309;-0.362154;off
450;450;0.664284;0.0603894;off
450;450;-1.02614;-0.422527;off
450;450;-0.482436;-0.964871;off
450;450;0.181035;-0.0603449;off
450;450;-0.663327;-0.904536;off
450;450;0.723944;-0.120657;off
450;450;-0.723193;-1.44639;off
450;450;-1.20315;-3.00787;off
450;450;-5.68434e-14;-0.36127;off
450;450;0.481436;-1.80538;off
450;450;-1.56221;-2.46349;off
450;450;1.02141;-2.52349;off
450;450;-1.44185;-1.38177;off
450;450;1.02138;-2.34316;off
450;450;-0.961714;-1.74311;off
450;450;0.0601011;-2.34394;off
450;450;-1.32302;-1.32302;off
450;450;0.962678;-1.92536;off
450;450;-1.92523;-2.40653;off
450;450;-0.120331;-1.50413;off
450;450;-0.722153;-1.50449;off
450;450;-0.481645;-2.1674;off
450;450;-1.62468;-1.62468;off
450;450;-0.180587;-1.3845;off
450;450;-1.38376;-2.64719;off
450;450;-0.842681;-1.56498;off
450;450;-1.08316;-1.50439;off
450;450;-0.782097;-2.28613;off
450;450;-0.962807;-1.68491;off
450;450;-0.902571;-0.962742;off
450;450;-0.42151;-1.56561;off
450;450;-0.120488;-1.38561;off
450;450;-2.46505;-2.94604;off
450;450;-0.480584;-2.70329;off
450;450;-0.180357;-2.10417;off
450;450;-1.80153;-2.9425;off
450;450;-0.600329;-2.34128;off
450;450;-0.540585;-2.2224;off
450;450;-0.601332;-2.22493;off
450;450;-0.901486;-2.28376;off
450;450;-0.721117;-3.12484;off
450;450;-0.541416;-0.661731;off
450;450;1.80641;-2.40855;off
450;450;-3.96707;-2.34418;off
450;450;1.86307;-1.92317;off
450;450;-0.180617;-0.842879;off
450;450;-0.90233;-2.64683;off
450;450;-1.32297;-1.32297;off
450;450;0.180671;-0.722685;off
450;450;-1.98718;-1.56566;off
450;450;-0.421115;-1.86494;off
450;450;0.361391;-1.08417;off
450;450;0.0602479;-1.56645;off
450;450;-1.26453;-1.68604;off
450;450;-0.120508;-1.26533;off
450;450;-1.14425;-1.68626;off
450;450;-0.301048;-1.92671;off
450;450;-0.240831;-1.5654;off
450;450;-0.722419;-1.92645;off
450;450;-0.120512;-1.14486;off
450;450;-0.722975;-1.74719;off
450;450;-0.78338;-1.5065;off
450;450;-0.240992;-1.5062;off
450;450;-0.90381;-1.74737;off
450;450;-0.843076;-1.86681;off
450;450;-0.120447;-1.62604;off
450;450;-0.782673;-1.86637;off
450;450;-0.842681;-1.50479;off
450;450;-0.0601996;-1.80599;off
450;450;-0.661952;-1.80532;off
450;450;-0.541633;-1.44436;off
450;450;0.120407;-1.86631;off
450;450;-0.421327;-1.7455;off
450;450;-0.120367;-1.68514;off
450;450;-0.240678;-1.74491;off
450;450;-5.68434e-14;-2.04569;off
450;450;-0.240589;-1.26309;off
450;450;-0.240573;-2.2253;off
450;450;-0.240645;-1.38371;off
450;450;-0.180327;-1.9836;off
450;450;-0.300706;-1.7441;off
450;450;-0.300646;-1.68362;off
450;450;-0.841612;-2.46472;off
450;450;-5.68434e-14;-1.56425;off
450;450;-0.721599;-1.86413;off
450;450;-5.68434e-14;-2.34582;off
450;450;-0.601392;-1.50348;off
450;450;-0.180436;-1.80436;off
450;450;-0.781523;-2.22433;off
450;450;-0.721574;-1.86407;off
450;450;-0.360727;-1.92388;off
450;450;-0.541325;-2.1653;off
450;450;-0.4212;-1.62463;off
450;450;-0.240678;-1.92542;off
450;450;-0.421312;-1.98619;off
450;450;-5.68434e-14;-1.80538;off
450;450;-0.300827;-1.92529;off
450;450;-0.240702;-2.28667;off
450;450;-0.421101;-2.34614;off
450;450;0.0601573;-1.74456;off
450;450;-0.601312;-2.46538;off
450;450;-0.240597;-2.34582;off
450;450;-0.541217;-2.0446;off
450;450;0.0601734;-1.8052;off
450;450;-0.661399;-2.8861;off
450;450;-0.361053;-1.92561;off
450;450;0.180508;-1.98559;off
450;450;-1.38279;-2.76557;off
450;450;0.120287;-1.68401;off
450;450;-0.180339;-1.80339;off
450;450;-0.480761;-2.88456;off
450;450;-1.2017;-1.6223;off
450;450;-0.360498;-1.80249;off
450;450;-0.721069;-2.10312;off
450;450;-0.480664;-1.74241;off
450;450;-0.540693;-1.80231;off
450;450;-0.660891;-2.28308;off
450;450;-0.120166;-1.80249;off
450;450;-1.4405;-2.40084;off
450;450;-0.420217;-2.16111;off
450;450;-5.68434e-14;-1.92214;off
450;450;-0.961746;-2.04371;off
450;450;-1.62219;-2.16292;off
450;450;0.300646;-1.4431;off
450;450;0.120266;-1.92426;off
450;450;-1.20234;-1.92375;off
450;450;0.72143;-1.68334;off
450;450;0.421059;-1.80454;off
450;450;-0.360787;-1.9242;off
450;450;-0.541199;-1.56346;off
450;450;0.421298;-1.56482;off
450;450;-0.361065;-1.8655;off
450;450;-0.902179;-1.74421;off
450;450;0.300847;-1.44407;off
450;450;0.120391;-1.50489;off
450;450;-0.180508;-1.92542;off
450;450;-0.240814;-1.6255;off
450;450;0.903749;-1.687;off
450;450;0.240887;-2.28843;off
450;450;0.301018;-1.98672;off
450;450;0.300948;-2.10663;off
450;450;0.96329;-2.1072;off
450;450;-0.361137;-1.86587;off
450;450;-0.240605;-1.86469;off
450;450;0.782464;-1.62512;off
450;450;-5.68434e-14;-1.86631;off
450;450;-0.301068;-1.7462;off
450;450;0.662284;-1.68581;off
450;450;0.0602258;-1.74655;off
450;450;-1.02339;-1.68559;off
450;450;-0.541996;-1.32488;off
450;450;-0.602459;-1.68689;off
450;450;-1.08461;-1.56666;off
450;450;-0.843161;-1.56587;off
450;450;-0.963612;-1.74655;off
450;450;-0.963483;-1.6861;off
450;450;-1.62512;-1.7455;off
450;450;-1.32452;-1.68576;off
450;450;-0.662328;-1.5655;off
450;450;-1.38478;-1.86644;off
450;450;-0.602157;-1.56561;off
450;450;-0.0602641;-1.20528;off
450;450;-0.241113;-1.50695;off
450;450;-0.723241;-1.38621;off
450;450;0.180877;-1.08526;off
450;450;0.120633;-1.26665;off
450;450;-0.24125;-1.38719;off
450;450;0.120641;-1.26673;off
450;450;0.482581;-1.02548;off
450;450;-0.120573;-1.44687;off
450;450;0.0602923;-1.5676;off
450;450;0.301431;-1.20573;off
450;450;-0.421848;-1.44634;off
450;450;-8.53464;-2.28392;off
450;450;-27.9632;-3.78044;off
450;450;5.4661;-3.96442;off
450;450;2.89035;6.9248;off
450;450;-0.96181;-7.45403;off
450;450;-9.70947;-0.899025;off
450;450;10.9446;-3.0669;off
450;450;-7.34631;-0.782804;off
450;450;-0.299895;-4.61838;off
450;450;-2.4611;-2.4611;off
450;450;-0.300415;-5.46756;off
450;450;-28.362;3.64996;off
450;450;-42.5009;-3.25078;off
450;450;9.1485;-5.53725;off
450;450;4.74434;-0.12011;off
450;450;-13.3167;-25.0737;off
450;450;9.85954;-4.20834;off
450;450;0.84463;5.85208;off
450;450;-4.47302;3.32454;off
450;450;-21.1292;10.9872;off
450;450;-17.9567;13.1804;off
450;450;-19.8962;12.0345;off
450;450;8.86713;23.706;off
450;450;36.0596;29.6678;off
450;450;34.4681;27.1421;off
450;450;55.2266;35.237;off
450;450;50.6005;42.0364;off
450;450;63.9174;44.204;off
450;450;63.4735;48.4356;off
450;450;58.1937;50.1212;off
450;450;62.2523;52.2174;off
450;450;61.9732;52.6593;off
450;450;45.112;50.2848;off
450;450;17.9;-3.18355;off
450;450;36.8664;-68.1487;off
450;450;4.49857;-51.1637;off
450;450;29.1945;-56.1063;off
450;450;296.182;189.65;off
450;450;64.778;-96.3809;off
450;450;-450;206.071;off
450;450;-207.056;-418.994;off
450;450;-305.947;-113.868;off
450;450;-343.597;-151.744;off
450;450;-398.28;-154.772;off
450;450;-450;-182.856;off
450;450;-450;-197.684;off
450;450;-450;-197.504;off
450;450;-450;-200.195;off
450;450;-450;-203.786;off
450;450;-450;-2.20877;off
450;450;-234.112;-152.636;off
450;450;-450;152.287;off
450;450;-450;-158.768;off
450;450;-450;-303.133;off
450;450;-450;-164.7;off
450;450;-309.488;-170.939;off
450;450;-311.553;-171.949;off
450;450;-351.16;-180.136;off
450;450;-288.301;-186.273;off
450;450;-200.523;-174.865;off
450;450;-179.335;-183.389;off
450;450;117.314;-246.699;off
450;450;-195.446;-191.338;off
450;450;-44.5781;-351.566;off
450;450;-93.2657;-52.1929;off
450;450;-45.1654;-72.3605;off
450;450;-1.4381;-94.0161;off
450;450;-40.6918;33.3805;off
450;450;-58.7872;78.2229;off
450;450;-97.2092;195.202;off
450;450;-135.571;279.432;off
450;450;-156.13;337.79;off
450;450;17.0705;347.164;off
450;450;-327.513;160.353;off
450;450;-236.574;450;off
450;450;-197.382;450;off
450;450;-141.157;248.93;off
450;450;-218.532;282.838;off
450;450;-121.112;203.187;off
450;450;-177.173;198.322;off
450;450;-156.646;113.902;off
450;450;-151.982;53.8984;off
450;450;-202.913;-59.1436;off
450;450;-164.918;-123.065;off
450;450;-111.347;-450;off
450;450;-236.357;44.9382;off
450;450;-113.544;-214.34;off
450;450;18.7434;-216.326;off
450;450;84.2754;-111.291;off
450;450;116.113;-167.733;off
450;450;90.0044;-147.296;off
450;450;97.7255;-158.909;off
450;450;89.5673;-121.838;off
450;450;75.3205;-69.6325;off
450;450;33.5011;-76.9329;off
450;450;309.117;289.834;off
450;450;1.39076;-310.646;off
450;450;102.404;426.632;off
450;450;84.19;135.138;off
450;450;132.009;36.2889;off
450;450;51.6126;179.464;off
450;450;12.9551;143.474;off
450;450;-141.745;103.931;off
450;450;-212.939;116.962;off
450;450;-308.45;110.366;off
450;450;-418.533;80.4317;off
450;450;-405.969;73.2765;off
450;450;-230.129;-108.969;off
450;450;-450;224.04;off
450;450;-338.375;-114.012;off
450;450;-271.627;189.667;off
450;450;-160.752;63.9898;off
450;450;-254.566;66.7869;off
450;450;-110.512;104.299;off
450;450;-61.1183;107.211;off
450;450;-27.8534;98.3274;off
450;450;68.9958;104.005;off
450;450;13.9635;124.712;off
450;450;77.657;130.734;off
450;450;141.41;-236.849;off
450;450;-156.815;115.149;off
450;450;17.1682;-140.657;off
450;450;-11.8735;215.941;off
450;450;20.1315;93.9468;off
450;450;-14.21;132.345;off
450;450;26.9786;216.666;off
450;450;-43.4754;155.227;off
450;450;-1.90624;190.088;off
450;450;15.4725;204.321;off
450;450;-48.0279;164.856;off
450;450;167.834;422.333;off
450;450;-126.532;-378.069;off
450;450;-22.6307;328.666;off
450;450;-9.818;-187.997;off
450;450;-60.3627;-54.8752;off
450;450;29.1763;-66.7746;off
450;450;24.01;-90.5776;off
450;450;-9.76778;-75.925;off
450;450;17.0074;-5.03035;off
450;450;-28.8508;63.8197;off
450;450;-95.1739;24.768;off
450;450;-127.707;31.4935;off
450;450;170.572;-35.8942;off
450;450;-144.95;-119.045;off
450;450;59.7564;154.102;off
450;450;82.0986;148.099;off
450;450;100.266;-45.722;off
450;450;61.938;76.9442;off
450;450;166.198;91.2564;off
450;450;71.5689;-26.3235;off
450;450;77.3018;-108.282;off
450;450;96.4759;-151.341;off
450;450;32.1924;-188.615;off
450;450;47.3534;-195.445;off
450;450;450;207.161;off
450;450;-28.4491;-414.297;off
450;450;64.6752;-52.2423;off
450;450;55.0146;-133.36;off
450;450;121.736;-272.176;off
450;450;-16.8429;-169.208;off
450;450;-37.3492;-177.979;off
450;450;-161.396;-209.361;off
450;450;-259.846;-209.069;off
450;450;-338.295;-209.311;off
450;450;-422.759;-249.509;off
450;450;-309.478;-146.104;off
450;450;-450;-450;off
450;450;-391.594;43.4164;off
450;450;-300.135;-282.7;off
450;450;-161.687;-305.428;off
450;450;-110.15;-173.854;off
450;450;-83.9929;-207.642;off
450;450;-137.046;-222.648;off
450;450;-128.454;-96.9678;off
450;450;-152.073;-5.40995;off
450;450;-231.967;32.6889;off
450;450;-226.308;35.5144;off
450;450;220.382;449.375;off
450;450;-278.312;-12.0014;off
450;450;-20.7967;-94.3345;off
450;450;-4.53137;208.98;off
450;450;19.8743;29.4832;off
450;450;14.0622;76.2353;off
450;450;78.4337;128.449;off
450;450;-11.2984;79.3277;off
450;450;-16.1168;83.6509;off
450;450;-4.09768;105.696;off
450;450;-50.6143;74.5673;off
450;450;-94.5356;73.8954;off
450;450;351.808;450;off
450;450;-98.6325;-450;off
450;450;-126.75;184.786;off
450;450;-15.4573;-266.235;off
450;450;-63.5621;-149.03;off
450;450;-48.0063;-89.3002;off
450;450;17.2254;-80.3653;off
450;450;-76.1834;12.7172;off
450;450;-43.9764;88.4934;off
450;450;-59.7928;196.128;off
450;450;-99.7623;232.599;off
450;450;27.7441;227.863;off
450;450;-297.831;221.493;off
450;450;-133.093;410.313;off
450;450;-180.47;367.974;off
450;450;-126.048;133.851;off
450;450;-135.371;233.882;off
450;450;-52.7283;212.715;off
450;450;-51.276;176.872;off
450;450;57.1551;215.077;off
450;450;71.3864;225.351;off
450;450;5.65517;195.705;off
450;450;-24.6315;125.807;off
450;450;388.833;61.1741;off
450;450;40.7184;-230.399;off
450;450;123.579;-22.4471;off
450;450;127.778;10.2342;off
450;450;194.895;-119.182;off
450;450;108.95;-42.9232;off
450;450;168.05;58.5331;off
450;450;106.379;113.11;off
450;450;78.1905;207.528;off
450;450;94.0282;274.239;off
450;450;33.2986;249.74;off
450;450;121.27;320.457;off
450;450;-53.3838;-100.005;off
450;450;-55.326;444.041;off
450;450;36.7851;-12.8931;off
450;450;25.7593;196.529;off
450;450;13.6165;109.534;off
450;450;38.2422;-5.41163;off
450;450;13.8454;-55.0222;off
450;450;51.7356;-156.285;off
450;450;51.4088;-161.348;off
450;450;52.8557;-185.145;off
450;450;153.212;-22.3409;off
450;450;17.3366;-450;off
450;450;11.3619;-23.262;off
450;450;94.7068;-207.41;off
450;450;56.3876;0.479384;off
450;450;64.7945;-6.95941;off
450;450;92.0847;-40.8266;off
450;450;56.3725;-24.8614;off
450;450;31.8276;-41.5377;off
450;450;2.45676;-34.874;off
450;450;-0.899504;-39.1584;off
450;450;-34.9864;-42.9678;off
450;450;415.93;391.136;off
450;450;-230.906;-131.203;off
450;450;-64.3977;-21.5855;off
450;450;-47.6761;-44.4459;off
450;450;-61.7498;-129.848;off
450;450;-92.663;-13.8634;off
450;450;-45.3965;-30.6441;off
450;450;-162.96;-115.308;off
450;450;-132.678;-168.885;off
450;450;-164.022;-153.151;off
450;450;-114.228;-192.265;off
450;450;-34.6205;-161.981;off
450;450;86.317;-137.736;off
450;450;450;285.494;off
450;450;-52.9244;-344.128;off
450;450;103.241;-293.132;off
450;450;92.0045;-68.3615;off
450;450;78.5506;-265.482;off
450;450;37.442;-72.3121;off
450;450;167.762;-10.6232;off
450;450;32.0761;49.1595;off
450;450;47.4578;131.125;off
450;450;36.2237;231.247;off
450;450;12.5253;185.149;off
450;450;104.517;192.636;off
450;450;-172.167;75.7558;off
450;450;-62.1493;450;off
450;450;9.60274;154.677;off
450;450;10.8345;120.323;off
450;450;-16.449;253.399;off
450;450;59.1677;286.239;off
450;450;-35.627;356.925;off
450;450;-9.26116;340.775;off
450;450;-60.7589;351.999;off
450;450;-110.376;319.352;off
450;450;-136.692;310.22;off
450;450;104.61;426.396;off
450;450;-181.777;-391.974;off
450;450;-345.298;394.344;off
450;450;-129.31;-184.901;off
450;450;-198.252;87.533;off
450;450;-191.383;-70.9731;off
450;450;-174.917;-150.676;off
450;450;-166.926;-217.802;off
450;450;-214.248;-328.201;off
450;450;-260.435;-382.051;off
450;450;-254.663;-400.422;off
450;450;-278.322;-358.431;off
450;450;-26.4558;-174.697;off
450;450;-323.222;-136.937;off
450;450;-300.362;-450;off
450;450;-314.871;-200.188;off
450;450;-265.79;-248.719;off
450;450;-313.022;-211.637;on
450;450;-65.6213;-60.5228;on
450;450;0.92761;-429.351;on
450;450;1.81787;-34.085;on
450;450;4.07246;-19.0897;on
450;450;6.78075;-35.9901;on
450;450;12.6694;-67.2452;on
450;450;23.1763;-133.264;on
450;450;51.4294;-272.971;on
450;450;88.8902;-450;on
450;450;161.196;-450;on
450;450;205.717;-450;on
450;450;242.7;-450;on
450;450;241.467;-450;on
450;450;276.927;-450;on
450;450;253.85;-450;on
450;450;257.147;-450;on
450;450;193.391;-450;on
450;450;225.003;-450;on
450;450;202.25;-450;on
450;450;235.718;-450;on
450;450;247.504;-450;on
450;450;195.184;-450;on
450;450;245.905;-450;on
450;450;101.41;-450;on
450;450;125.219;-450;on
450;450;147.214;-450;off
450;450;125.375;-353.737;off
450;450;62.0699;-450;off
450;450;122.929;-450;off
450;450;115.791;-450;off
450;450;125.583;-450;off
450;450;176.473;-450;off
450;450;167.013;-450;off
450;450;178.025;-450;off
450;450;206.9;-450;off
450;450;209.306;-450;off
450;450;214.289;-450;off
450;450;244.448;-450;off
450;450;250.637;-450;off
450;450;253.85;-450;off
450;450;111.726;-450;off
450;450;205.717;-450;off
450;450;220.003;-450;off
450;450;232.945;-450;off
450;450;247.504;-450;off
450;450;253.85;-450;off
450;450;250.637;-450;off
450;450;253.85;-450;off
450;450;247.504;-450;off
450;450;244.448;-450;off
450;450;270.972;-450;off
450;450;216.003;-450;off
450;450;200.003;-450;off
450;450;232.945;-450;off
450;450;232.945;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;238.558;-450;off
450;450;244.448;-450;off
450;450;247.504;-450;off
450;450;250.637;-450;off
450;450;306.388;-450;off
450;450;243.754;-450;off
450;450;217.586;-450;off
450;450;232.945;-450;off
450;450;238.558;-450;off
450;450;247.504;-450;off
450;450;253.85;-450;off
450;450;280.524;-450;off
450;450;284.215;-450;off
450;450;288.004;-450;off
450;450;291.896;-450;off
450;450;292.687;-450;off
450;450;227.372;-450;off
450;450;254.122;-450;off
450;450;250.637;-450;off
450;450;280.524;-450;off
450;450;257.147;-450;off
450;450;280.524;-450;off
450;450;288.004;-450;off
450;450;288.004;-450;off
450;450;260.53;-450;off
450;450;284.215;-450;off
450;450;260.53;-450;off
450;450;253.85;-450;off
450;450;250.637;-450;off
450;450;250.637;-450;off
450;450;244.448;-450;off
450;450;244.448;-450;off
450;450;216.871;-450;off
450;450;182.025;-450;off
450;450;180.003;-450;off
450;450;180.003;-450;off
450;450;178.025;-450;off
450;450;174.196;-450;off
450;450;178.025;-450;off
450;450;204.549;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;211.768;-450;off
450;450;216.871;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;216.871;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;211.768;-450;off
450;450;211.768;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;209.306;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;232.945;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;214.289;-450;off
450;450;211.768;-450;off
