target.x;target.y;delta.x;delta.y
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-11;-3;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-12;-3;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-3;on
480;150;-11;-3;on
480;150;-11;-3;on
480;150;-11;-3;on
480;150;-11;-3;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-12;-3;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-10;-5;on
480;150;-10;-4;on
480;150;-11;-2;on
480;150;-12;-5;on
480;150;-11;-4;on
480;150;-12;-2;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-11;-3;on
480;150;-11;-3;on
480;150;-11;-5;on
480;150;-12;-4;on
480;150;-11;-3;on
480;150;-11;-5;on
480;150;-11;-5;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
480;150;-11;-5;on
480;150;-11;-4;on
480;150;-11;-4;on
480;150;-12;-4;on
480;150;-12;-4;on
