target.x;target.y;delta.x;delta.y
450;450;-0.121554;-2.12719;off
450;450;-0.121554;-2.12719;off
450;450;-0.121554;-2.12719;off
450;450;-0.0607727;-2.12705;off
450;450;-0.0607727;-2.12705;off
450;450;-0.0607727;-2.12705;off
450;450;-0.182318;-2.24859;off
450;450;-0.182318;-2.24859;off
450;450;0.121558;-2.18804;off
450;450;0.121558;-2.18804;off
450;450;0.243148;-2.12755;off
450;450;0.243148;-2.12755;off
450;450;0.243148;-2.12755;off
450;450;-0.243148;-2.00597;off
450;450;-0.243148;-2.00597;off
450;450;-0.243148;-2.00597;off
450;450;-5.68434e-14;-2.12762;off
450;450;-5.68434e-14;-2.12762;off
450;450;-5.68434e-14;-2.12733;off
450;450;-5.68434e-14;-2.12733;off
450;450;0.121545;-2.06627;off
450;450;0.121545;-2.06627;off
450;450;0.121545;-2.06627;off
450;450;0.182367;-2.18841;off
450;450;0.182367;-2.18841;off
450;450;-0.303987;-2.1887;off
450;450;-0.364784;-2.3103;off
450;450;-0.364784;-2.3103;off
450;450;-0.243148;-2.30991;off
450;450;-0.243148;-2.30991;off
450;450;-5.68434e-14;-2.24889;off
450;450;-5.68434e-14;-2.24889;off
450;450;0.243116;-2.3096;off
450;450;0.303915;-2.18819;off
450;450;0.303915;-2.18819;off
450;450;0.243091;-2.30936;off
450;450;-0.0607748;-2.43099;off
450;450;-0.0607748;-2.43099;off
450;450;-0.0607748;-2.43099;off
450;450;-0.182306;-2.18767;off
450;450;0.0607748;-2.24867;off
450;450;0.24314;-2.18826;off
450;450;0.121595;-1.94552;off
450;450;0.121595;-1.94552;off
450;450;0.121595;-1.94552;off
450;450;-0.121582;-2.0669;off
450;450;-0.121582;-2.0669;off
450;450;-0.121603;-2.00645;off
450;450;-5.68434e-14;-2.06739;off
450;450;-5.68434e-14;-2.06739;off
450;450;-5.68434e-14;-2.06739;off
450;450;0.18238;-2.00618;off
450;450;0.18238;-2.00618;off
450;450;-0.0607768;-2.12719;off
450;450;-0.0607686;-2.06613;off
450;450;0.0607625;-1.9444;off
450;450;0.0607707;-1.94466;off
450;450;0.0607707;-1.94466;off
450;450;0.0607707;-1.94466;off
450;450;0.121603;-1.94565;off
450;450;0.121603;-1.94565;off
450;450;0.0607953;-1.94545;off
450;450;0.0607953;-1.94545;off
450;450;-0.121562;-2.00577;off
450;450;-0.243083;-2.12697;off
450;450;-0.243083;-2.12697;off
450;450;-0.303823;-2.00523;off
450;450;-0.303823;-2.00523;off
450;450;-0.303802;-1.88357;off
450;450;0.121541;-2.0662;off
450;450;-5.68434e-14;-1.82349;off
450;450;-5.68434e-14;-1.82349;off
450;450;-0.607809;-1.82343;off
450;450;-0.729347;-1.88415;off
450;450;-0.364809;-1.76324;off
450;450;-0.364809;-1.76324;off
450;450;-0.0608056;-1.64175;off
450;450;-0.0608056;-1.64175;off
450;450;-0.0608056;-1.64175;off
450;450;-0.182404;-1.94565;off
450;450;-0.304038;-1.94584;off
450;450;-0.304038;-1.94584;off
450;450;-0.304038;-1.94584;off
450;450;-0.364772;-2.18863;off
450;450;-0.0607953;-2.18863;off
450;450;-0.0608015;-2.18885;off
450;450;-0.0608015;-2.18885;off
450;450;-0.121595;-2.2495;off
450;450;-0.121595;-2.2495;off
450;450;-0.486083;-2.43042;off
450;450;-0.486083;-2.43042;off
450;450;-0.486083;-2.43042;off
450;450;-0.364476;-2.61208;off
450;450;-0.364476;-2.61208;off
450;450;-0.364476;-2.61208;off
450;450;-0.486116;-2.49135;off
450;450;-0.546862;-2.67355;off
450;450;-0.546862;-2.67355;off
450;450;-0.729396;-1.94506;off
450;450;-0.729396;-1.94506;off
450;450;-1.03359;-2.18878;off
450;450;-0.850991;-2.61376;off
450;450;-0.425682;-1.88516;off
450;450;-0.851336;-2.24996;off
450;450;-0.972561;-2.73533;off
450;450;-0.972561;-2.73533;off
450;450;-0.850818;-1.82318;off
450;450;-0.972561;-1.39806;off
450;450;-1.09413;-1.70198;off
450;450;-0.607686;-2.24844;off
450;450;-0.607686;-2.24844;off
450;450;-0.607686;-2.24844;off
450;450;-0.364698;-2.24897;off
450;450;-0.607768;-2.3703;off
450;450;-0.486215;-2.3703;off
450;450;-0.486215;-2.3703;off
450;450;0.12157;-2.24905;off
450;450;0.12157;-2.24905;off
450;450;-0.790339;-1.88465;off
450;450;-0.790339;-1.88465;off
450;450;-0.790392;-1.94558;off
450;450;-0.303987;-2.2495;off
450;450;-0.0608138;-1.88523;off
450;450;-0.0608138;-1.88523;off
450;450;-0.0608241;-2.18967;off
450;450;0.243272;-2.00699;off
450;450;-5.68434e-14;-1.64242;off
450;450;-5.68434e-14;-1.64242;off
450;450;-5.68434e-14;-1.64242;off
450;450;-0.364932;-2.00713;off
450;450;0.364981;-1.82491;off
450;450;0.425927;-1.64286;off
450;450;0.425927;-1.64286;off
450;450;0.0608673;-1.58255;off
450;450;0.0608673;-1.58255;off
450;450;0.365377;-1.64419;off
450;450;0.365377;-1.64419;off
450;450;0.365377;-1.64419;off
450;450;-0.365401;-1.58341;off
450;450;-0.365401;-1.58341;off
450;450;0.060894;-1.70503;off
450;450;0.548139;-1.58351;off
450;450;0.304522;-1.58351;off
450;450;-0.182688;-1.5833;off
450;450;-0.182688;-1.5833;off
450;450;-0.121792;-1.5224;off
