volt-up; volt-down; volt-left; volt-right; time-min; time-inc; time-max; flip-x; flip-y; swap-xy
1.75;1.75;1.75;1.75;1;0.1;4;0;1;0
0;1.75;1;0.626581;-4.0522
1;1.75;1;-0.0618892;13.8981
2;1.75;1;-2.22816;-0.343834
3;1.75;1;4.63065;0.126033
0;1.75;1;-1.60035;-32.3765
1;1.75;1;-0.554328;9.44991
2;1.75;1;-2.64991;-0.423103
3;1.75;1;4.61558;0.208386
0;1.75;1;-1.74885;-2.20493
1;1.75;1;0.196139;6.09832
2;1.75;1;-3.52938;-0.518931
3;1.75;1;4.08676;0.208339
0;1.75;1;0.249441;-0.518939
1;1.75;1;-0.694777;1.36764
2;1.75;1;-8.15018;-0.414822
3;1.75;1;1.9171;0.0034268
0;1.75;1;-0.692075;-2.7188
1;1.75;1;-0.143015;0.832492
2;1.75;1;-5.20385;-0.515647
3;1.75;1;3.95858;-0.218573
0;1.75;1.1;-3.70936;-4.16043
1;1.75;1.1;0.0405182;0.854556
2;1.75;1.1;-2.11823;-1.16444
3;1.75;1.1;5.64141;-0.835764
0;1.75;1.1;0.500255;-3.87633
1;1.75;1.1;-0.700339;1.78923
2;1.75;1.1;-1.98382;0.310232
3;1.75;1.1;8.50957;-1.28111
0;1.75;1.1;-1.76555;0.944575
1;1.75;1.1;0.239213;4.33284
2;1.75;1.1;-1.73089;-2.05506
3;1.75;1.1;3.52017;-0.746974
0;1.75;1.1;-0.991972;-3.59968
1;1.75;1.1;0.158006;6.61522
2;1.75;1.1;-4.5551;-1.01892
3;1.75;1.1;1.55509;0.0993162
0;1.75;1.1;-0.117226;-4.58967
1;1.75;1.1;-0.185566;6.57662
2;1.75;1.1;-0.31218;-0.31218
3;1.75;1.1;5.39993;0.0958749
0;1.75;1.2;-0.080661;-2.78116
1;1.75;1.2;0.285305;2.88413
2;1.75;1.2;-3.53783;-0.621407
3;1.75;1.2;5.72288;0.307266
0;1.75;1.2;0.39529;-19.3138
