volt-up; volt-down; volt-left; volt-right; time-min; time-inc; time-max; flip-x; flip-y; swap-xy
4;4;4;4;1;0.1;4;0;1;0
0;4;1;-0.649289;-8.16935
1;4;1;-0.324218;14.6842
2;4;1;-22.7582;-3.29645
3;4;1;36.5924;1.90486
0;4;1;0.628772;-34.2041
1;4;1;-1.74234;36.9569
2;4;1;-22.3222;-1.5579
3;4;1;26.8289;1.01856
0;4;1;0.0156432;-22.2871
1;4;1;0.216163;13.4429
2;4;1;-5.79729;1.52509
3;4;1;8.45006;0.602531
0;4;1;-2.48786;-8.7857
1;4;1;-0.671801;30.2583
2;4;1;-29.9986;-2.25134
3;4;1;48.9035;1.4396
0;4;1;-1.58891;-15.5032
1;4;1;-0.129282;5.83567
2;4;1;-10.8207;-7.1469
3;4;1;11.9921;0.320717
0;4;1.1;0.119771;-15.5153
1;4;1.1;-0.83407;10.4259
2;4;1.1;-11.903;1.4053
3;4;1.1;16.2026;0.897405
0;4;1.1;-12.107;-25.135
1;4;1.1;-2.09177;31.2974
2;4;1.1;-2.07677;-12.1667
3;4;1.1;18.2671;0.821222
0;4;1.1;1.19584;-44.8611
1;4;1.1;-0.280273;28.3288
2;4;1.1;-8.52396;-2.76549
3;4;1.1;33.4193;1.38854
0;4;1.1;-1.44328;-14.4564
1;4;1.1;0.28996;9.01219
2;4;1.1;-11.5541;-1.54357
3;4;1.1;19.6132;0.798571
0;4;1.1;0.719154;-11.4183
1;4;1.1;-0.81697;23.6384
2;4;1.1;-16.7115;-6.3809
3;4;1.1;20.8221;1.27132
0;4;1.2;-4.48438;-17.5083
1;4;1.2;0.0809805;10.911
2;4;1.2;-20.8001;-2.70237
3;4;1.2;50.0992;1.83981
0;4;1.2;0.198689;-28.3947
1;4;1.2;-0.296518;6.86369
2;4;1.2;-31.0708;-2.34681
3;4;1.2;30.0535;0.852233
0;4;1.2;-5.06197;-2.79646
1;4;1.2;-0.177965;19.2225
2;4;1.2;-6.49887;-15.8874
3;4;1.2;4.52931;0.192962
0;4;1.2;-0.664588;-25.8086
1;4;1.2;-1.07467;25.366
2;4;1.2;-11.3669;1.90245
3;4;1.2;26.0728;1.0921
0;4;1.2;-0.659803;-22.6675
1;4;1.2;-0.90396;33.8029
2;4;1.2;-9.85261;-1.02827
3;4;1.2;21.0537;1.03131
0;4;1.3;0.497398;-37.5286
1;4;1.3;-1.81908;49.2338
2;4;1.3;-31.5653;-4.33494
3;4;1.3;38.4102;2.0053
0;4;1.3;-0.36382;-14.3801
1;4;1.3;-1.3632;30.6508
2;4;1.3;-28.5554;-2.23553
3;4;1.3;26.0496;0.838034
0;4;1.3;-9.89006;-21.6229
1;4;1.3;-0.26394;6.54559
2;4;1.3;-10.722;37.9085
3;4;1.3;26.578;1.35745
0;4;1.3;-25.3852;-34.846
1;4;1.3;-0.926505;25.128
2;4;1.3;-2.70516;-2.7794
3;4;1.3;43.2887;1.22997
0;4;1.3;-1.15716;-15.744
1;4;1.3;-1.67899;17.9322
2;4;1.3;-22.0862;-2.42605
3;4;1.3;29.0103;0.793025
0;4;1.4;-0.439792;-54.4904
1;4;1.4;-1.09831;42.7092
2;4;1.4;-11.3387;0.292066
3;4;1.4;26.6232;1.70299
0;4;1.4;0.182399;-23.3407
1;4;1.4;-0.617158;7.80635
2;4;1.4;-18.5629;-19.7902
3;4;1.4;28.6932;1.72003
0;4;1.4;-3.04181;-33.0059
1;4;1.4;-3.13082;46.2597
2;4;1.4;-31.4551;-1.97255
3;4;1.4;28.4078;0.938187
0;4;1.4;-1.49201;-1.21751
1;4;1.4;0.186489;9.47168
2;4;1.4;-24.1768;-3.23647
3;4;1.4;57.1872;2.11252
0;4;1.4;-1.77438;-50.5258
1;4;1.4;-1.86305;41.3435
2;4;1.4;-24.1076;2.69814
3;4;1.4;36.5885;1.00559
0;4;1.5;0.213236;-35.3044
1;4;1.5;-1.87204;45.982
2;4;1.5;-12.7021;-2.19023
3;4;1.5;59.2261;1.98809
0;4;1.5;-0.360817;-21.5645
1;4;1.5;-0.734381;29.6228
2;4;1.5;-18.3146;-3.24297
3;4;1.5;47.9605;1.70078
0;4;1.5;-0.0175631;-49.8521
1;4;1.5;-1.27682;36.6575
2;4;1.5;-8.61001;-19.533
3;4;1.5;33.1091;0.604425
0;4;1.5;-2.49364;-20.2765
1;4;1.5;-0.482814;6.6058
2;4;1.5;-26.2976;-3.51001
3;4;1.5;30.1585;4.07349
0;4;1.5;-9.96365;-57.1421
1;4;1.5;-2.04966;46.0123
2;4;1.5;-15.1636;-6.4741
3;4;1.5;26.797;1.36311
0;4;1.6;1.51881;-48.2507
1;4;1.6;-1.20196;19.4357
2;4;1.6;-30.2306;-1.18963
3;4;1.6;23.7707;0.94822
0;4;1.6;0.72639;-63.3934
1;4;1.6;-1.25612;32.3975
2;4;1.6;-32.5435;-3.90536
3;4;1.6;22.0659;0.734599
0;4;1.6;-0.632886;-25.244
1;4;1.6;-0.423537;17.5523
2;4;1.6;-36.1977;-5.3157
3;4;1.6;7.34005;0.3378
0;4;1.6;0.833995;-60.1751
1;4;1.6;-1.42161;28.7878
2;4;1.6;-38.8668;-4.77411
3;4;1.6;22.9809;0.622576
0;4;1.6;-2.70822;-23.2669
1;4;1.6;-0.648327;13.2221
2;4;1.6;-12.0101;38.1143
3;4;1.6;50.8784;1.5777
0;4;1.7;-0.24126;-30.5521
1;4;1.7;-0.867437;18.7763
2;4;1.7;-46.6662;-12.3746
3;4;1.7;40.2339;1.29423
0;4;1.7;-0.825305;-41.9676
1;4;1.7;-1.66463;54.7744
2;4;1.7;-27.7234;-3.23008
3;4;1.7;27.4768;1.14591
0;4;1.7;1.42591;-58.0034
1;4;1.7;-0.639615;8.14271
2;4;1.7;-43.6562;0.94501
3;4;1.7;47.0032;1.68364
0;4;1.7;-1.14281;-52.1032
1;4;1.7;-0.790874;17.8969
2;4;1.7;-13.276;-2.81155
3;4;1.7;64.096;2.24149
0;4;1.7;1.55282;-43.2021
1;4;1.7;-2.19117;61.2683
2;4;1.7;-15.3359;-0.855926
3;4;1.7;22.2466;0.735905
0;4;1.8;-0.696958;-25.1085
1;4;1.8;-1.66205;32.9887
2;4;1.8;-30.0381;-27.9404
3;4;1.8;91.7218;3.54766
0;4;1.8;-16.3062;-48.6765
1;4;1.8;-0.244199;13.6161
2;4;1.8;-15.8802;4.28974
3;4;1.8;31.1638;1.036
0;4;1.8;-24.1082;-27.5528
1;4;1.8;-0.197305;6.45603
2;4;1.8;-6.54319;3.65898
3;4;1.8;91.4016;3.26005
0;4;1.8;-5.43096;-43.1866
1;4;1.8;-0.318239;7.5303
2;4;1.8;-33.4364;3.27816
3;4;1.8;62.3554;2.459
0;4;1.8;-22.3102;-49.0768
1;4;1.8;-0.184893;9.80463
2;4;1.8;-37.5641;33.9079
3;4;1.8;46.2524;1.97676
0;4;1.9;0.275134;-23.7076
1;4;1.9;-0.472142;8.25207
2;4;1.9;-20.1388;-2.07026
3;4;1.9;48.8256;1.46707
0;4;1.9;-1.56304;-33.8144
1;4;1.9;-1.56355;35.7892
2;4;1.9;-30.1519;-2.27002
3;4;1.9;34.1243;1.99705
0;4;1.9;0.945268;-53.3558
1;4;1.9;-2.0212;32.066
2;4;1.9;-7.02791;3.11095
3;4;1.9;54.3364;1.90778
0;4;1.9;0.792228;-70.516
1;4;1.9;-1.42516;43.9495
2;4;1.9;-38.707;-3.26796
3;4;1.9;50.232;1.84832
0;4;1.9;-23.2914;-46.5073
1;4;1.9;-2.73238;53.1791
2;4;1.9;-26.9517;-2.30439
3;4;1.9;35.2129;1.24908
0;4;2;0.603366;-78.6302
1;4;2;-2.77859;84.0725
2;4;2;-52.6737;-5.82908
3;4;2;76.1819;3.20562
0;4;2;0.254697;-21.5857
1;4;2;-1.02107;33.183
2;4;2;-23.759;-4.18144
3;4;2;71.3319;2.90662
0;4;2;-2.80543;-0.107081
1;4;2;-0.967259;30.7108
2;4;2;-48.5732;-4.27771
3;4;2;44.1696;1.94956
0;4;2;-18.5922;-74.6782
1;4;2;-1.87604;37.938
2;4;2;-47.3748;1.58112
3;4;2;68.8118;2.53155
0;4;2;-7.63472;-2.51427
1;4;2;2.63514;67.6896
2;4;2;-14.248;-0.28164
3;4;2;85.2969;3.19645
0;4;2.1;-2.49879;-31.1154
1;4;2.1;-0.0863292;8.87599
2;4;2.1;-38.2435;-3.03906
3;4;2.1;71.148;2.51111
0;4;2.1;-1.34928;-50.7498
1;4;2.1;-1.62159;46.6802
2;4;2.1;-52.4342;32.5837
3;4;2.1;80.8257;2.93381
0;4;2.1;-0.40901;-33.0983
1;4;2.1;-1.58294;49.1213
2;4;2.1;-37.491;-31.8718
3;4;2.1;54.5473;2.18445
0;4;2.1;-18.5687;-15.5226
1;4;2.1;-1.2542;24.3842
2;4;2.1;-27.0392;2.3992
3;4;2.1;18.3929;0.419033
0;4;2.1;-0.00921256;-70.447
1;4;2.1;-1.99439;48.2589
2;4;2.1;-13.9666;-3.36672
3;4;2.1;31.4015;0.777577
0;4;2.2;-1.35173;-67.9782
1;4;2.2;-1.033;44.487
2;4;2.2;-55.4855;-3.5506
3;4;2.2;69.7817;2.50843
0;4;2.2;1.84989;-94.7509
1;4;2.2;-0.959554;19.0428
2;4;2.2;-66.8822;2.45023
3;4;2.2;84.5618;3.73353
0;4;2.2;-0.313336;-76.5453
1;4;2.2;-2.60466;50.57
2;4;2.2;-5.8403;-3.93708
3;4;2.2;64.0182;2.08446
0;4;2.2;-0.312318;-97.3276
1;4;2.2;-2.20922;68.3176
2;4;2.2;-53.6827;-4.76663
3;4;2.2;106.503;4.46574
0;4;2.2;-13.2955;-67.3384
1;4;2.2;-3.07006;67.9918
2;4;2.2;-64.9645;-5.13752
3;4;2.2;50.2543;1.57449
0;4;2.3;1.18734;-70.9647
1;4;2.3;-0.345219;13.8911
2;4;2.3;-57.825;-1.25188
3;4;2.3;88.4476;3.06893
0;4;2.3;-16.8805;-52.1574
1;4;2.3;-1.78211;47.1298
2;4;2.3;-31.602;-5.6519
3;4;2.3;107.15;4.02039
0;4;2.3;2.73493;-70.798
1;4;2.3;-2.36769;62.464
2;4;2.3;-27.398;3.03586
3;4;2.3;68.3649;2.07258
0;4;2.3;0.583439;-78.7748
1;4;2.3;-0.835486;27.7422
2;4;2.3;-17.4465;2.17055
3;4;2.3;28.3698;1.15562
0;4;2.3;-0.272646;-87.6297
1;4;2.3;-2.82262;70.2471
2;4;2.3;-43.833;-46.3546
3;4;2.3;68.4952;6.30745
0;4;2.4;-24.7068;-83.9501
1;4;2.4;-1.35568;32.302
2;4;2.4;-46.1554;1.53818
3;4;2.4;35.8852;0.512137
0;4;2.4;-21.1157;-91.2092
1;4;2.4;-3.90485;93.1947
2;4;2.4;-34.1563;-5.20086
3;4;2.4;47.5266;1.76387
0;4;2.4;-24.9162;-106.782
1;4;2.4;-1.57085;38.6213
2;4;2.4;-68.4003;-6.19455
